DL,DP,HE,HK,HL,PU,SE,SL,WEIGHT,MOTORIZED_PIECES_COUNT,TOTAL_VOLUME_CUBIC_FOOT,HAZMAT_FLAG,FREEZABLE_FLAG,NODE_VISIT_CNT,dock_availability_indicator,forklift_availability_indicator,customer_location_type,DWELL_TIME
0,0,0,0,0,1,0,0,3163,1,403.58,FALSE,FALSE,62,Y,Y,Business/Commercial,18.833333
0,0,0,0,0,1,0,0,8630,5,647.63,FALSE,FALSE,118,Y,Y,Business/Commercial,48.816667
1,0,0,0,0,0,0,0,1145,0,631.45,FALSE,FALSE,30,Y,Y,Business/Commercial,31.55
1,0,0,0,0,0,0,0,1404,2,221.88,FALSE,FALSE,14,N,N,Business/Commercial,30.666667
1,0,0,0,0,0,0,0,1308,3,456.33,FALSE,FALSE,149,Y,Y,Business/Commercial,49.383333
0,0,0,0,0,1,0,0,3525,2,190.15,FALSE,FALSE,76,Y,Y,Business/Commercial,33.716667
0,0,0,0,0,1,0,0,3290,3,562.59,TRUE,FALSE,108,Y,Y,Business/Commercial,48.316667
1,0,0,0,0,0,0,0,4185,3,233.33,FALSE,FALSE,40,Y,Y,Business/Commercial,27.883333
8,0,0,0,0,0,0,0,8618,26,1506.97,FALSE,FALSE,178,Y,Y,Business/Commercial,164.5
0,0,0,0,0,1,0,0,3008,1,403.66,FALSE,FALSE,73,Y,Y,Business/Commercial,27.45
0,0,0,0,0,1,0,0,708,1,443.11,FALSE,FALSE,30,Y,Y,Business/Commercial,36.566667
0,0,0,0,0,3,0,0,1061,6,845.17,FALSE,FALSE,66,Y,Y,Business/Commercial,53.383333
1,0,0,0,0,0,0,0,713,1,457.24,FALSE,FALSE,12,U,Y,U,24.166667
0,0,0,0,0,1,0,0,1254,1,270.65,FALSE,FALSE,61,Y,Y,Business/Commercial,28.416667
0,0,0,0,0,1,0,0,5116,3,330,FALSE,FALSE,28,Y,Y,Business/Commercial,26.783333
1,0,0,0,0,0,0,0,4801,10,1131.8,FALSE,FALSE,6,N,Y,Business/Commercial,27.4
1,0,0,0,0,0,0,0,3190,24,813,FALSE,FALSE,10,N,Y,Construction/Utility Sites: Construction Site,45.983333
0,0,0,0,0,10,0,0,15901,21,1516.02,FALSE,FALSE,178,Y,Y,Distribution Center,82.366667
1,0,0,0,0,0,0,0,1200,2,105.74,FALSE,FALSE,74,Y,Y,Business/Commercial,20.85
0,0,0,0,0,1,0,0,2849,2,514.29,FALSE,FALSE,131,Y,Y,Distribution Center,24.366667
1,0,0,0,0,0,0,0,1431,1,291.07,FALSE,FALSE,15,N,Y,Business/Commercial,29.516667
0,0,0,0,0,1,0,0,1710,0,617.92,FALSE,FALSE,18,Y,Y,Business/Commercial,35.55
0,0,0,0,0,1,0,0,331,1,37.5,FALSE,FALSE,67,Y,Y,Business/Commercial,28.55
1,0,0,0,0,0,0,0,2305,2,439.88,FALSE,FALSE,22,Y,N,Business/Commercial,30.75
1,0,0,0,0,0,0,0,2060,2,226,FALSE,FALSE,19,N,N,Business/Commercial,37.05
0,0,0,0,0,2,0,0,5478,9,605.55,FALSE,FALSE,56,Y,Y,Business/Commercial,40.566667
0,0,0,0,0,1,0,0,2080,3,234.52,FALSE,FALSE,89,Y,Y,Business/Commercial,35.583333
1,0,0,0,0,0,0,0,1150,1,427.65,FALSE,FALSE,21,N,Y,Business/Commercial,19.95
0,0,0,0,0,1,0,0,1166,2,216.19,FALSE,FALSE,63,Y,Y,Business/Commercial,30.883333
1,0,0,0,0,0,0,0,945,1,271.25,FALSE,FALSE,15,N,Y,Business/Commercial,20.783333
1,0,0,0,0,0,0,0,41,0,80,FALSE,FALSE,7,N,N,Business/Commercial,24.3
1,0,0,0,0,0,0,0,1719,1,446,FALSE,FALSE,24,Y,Y,Business/Commercial,34.4
15,0,0,0,0,0,0,0,27927,31,1011.12,FALSE,FALSE,294,Y,Y,Business/Commercial,122.116667
0,0,0,0,0,1,0,0,1206,1,123.26,FALSE,FALSE,64,Y,Y,Business/Commercial,17.966667
1,0,0,0,0,0,0,0,869,1,103.11,FALSE,FALSE,18,N,Y,Business/Commercial,35.25
1,0,0,0,0,0,0,0,1131,1,490.79,FALSE,FALSE,18,N,Y,Business/Commercial,29.083333
1,0,0,0,0,0,0,0,3999,0,284.35,FALSE,FALSE,161,Y,Y,Business/Commercial,51.533333
1,0,0,0,0,0,0,0,572,1,283.66,FALSE,FALSE,9,U,Y,U,27.3
1,0,0,0,0,0,0,0,951,1,321.88,FALSE,FALSE,157,Y,Y,Business/Commercial,23.983333
4,0,0,0,0,0,0,0,7244,7,510.55,FALSE,FALSE,212,Y,Y,Distribution Center,43.583333
0,0,0,0,0,1,0,0,3578,2,469.4,FALSE,FALSE,52,Y,Y,Business/Commercial,43.7
0,0,0,0,0,1,0,0,1344,1,393.55,FALSE,FALSE,45,Y,Y,Business/Commercial,32.583333
4,0,0,0,0,0,0,0,15784,7,1525.51,TRUE,FALSE,58,Y,Y,Distribution Center,155.85
1,0,0,0,0,1,0,0,1744,2,437.68,FALSE,FALSE,258,Y,Y,Business/Commercial,21.966667
0,0,0,0,0,2,0,0,2727,2,376.77,FALSE,FALSE,87,Y,Y,Business/Commercial,30.316667
0,0,0,0,0,4,0,0,5405,6,633.31,FALSE,FALSE,140,Y,Y,Distribution Center,42.133333
1,0,0,0,0,0,0,0,1035,1,381.16,FALSE,FALSE,26,N,Y,Business/Commercial,23
2,0,0,0,0,0,0,0,1428,2,175.29,TRUE,FALSE,11,Y,Y,Business/Commercial,34.583333
1,0,0,0,0,0,0,0,1388,1,47.73,FALSE,FALSE,132,Y,Y,Business/Commercial,35.266667
1,0,0,0,0,0,0,0,1145,1,337.3,FALSE,FALSE,11,N,Y,Business/Commercial,28.083333
0,0,0,0,0,7,0,0,2912,6,933.3,FALSE,FALSE,259,Y,Y,Business/Commercial,80.383333
1,0,0,0,0,0,0,0,3363,6,648.39,FALSE,FALSE,29,Y,Y,Grocery Warehouse,69.816667
1,0,0,0,0,0,0,0,788,0,61.53,FALSE,FALSE,52,Y,Y,Business/Commercial,24.25
3,0,0,0,0,0,0,0,4478,4,527.93,FALSE,FALSE,163,Y,Y,Business/Commercial,52.233333
1,0,0,0,0,0,0,0,7737,3,546.54,FALSE,FALSE,43,Y,Y,Business/Commercial,47.033333
2,0,0,0,0,1,0,0,1399,3,277.58,FALSE,FALSE,55,Y,Y,Business/Commercial,33.466667
0,0,0,0,0,3,0,0,4844,3,265.87,FALSE,FALSE,72,Y,Y,Business/Commercial,26.033333
0,0,0,0,0,4,0,0,1561,4,536.67,FALSE,FALSE,200,Y,Y,Business/Commercial,30.966667
1,0,0,0,0,0,0,0,298,1,487.04,FALSE,FALSE,51,N,Y,Business/Commercial,17.083333
1,0,0,0,0,0,0,0,918,1,511,FALSE,FALSE,13,Y,Y,Business/Commercial,25.366667
0,0,0,0,0,4,0,0,2880,7,629.83,FALSE,FALSE,101,Y,Y,Business/Commercial,42.65
0,0,0,0,0,1,0,0,1795,2,422,FALSE,FALSE,55,N,Y,Business/Commercial,32.833333
1,0,0,0,0,0,0,0,1013,2,248.27,FALSE,FALSE,64,Y,Y,Business/Commercial,22.083333
0,0,0,0,0,1,0,0,430,1,296.29,FALSE,FALSE,57,Y,Y,Distribution Center,28.25
4,0,0,0,0,0,0,0,7757,6,772,TRUE,FALSE,185,Y,Y,Distribution Center,56.566667
1,0,0,0,0,0,0,0,1373,1,459.22,FALSE,FALSE,41,Y,Y,Business/Commercial,34.233333
0,0,0,0,0,1,0,0,604,1,128.31,FALSE,FALSE,59,Y,Y,Business/Commercial,17.3
1,0,0,0,0,0,0,0,618,1,28.25,FALSE,FALSE,166,Y,Y,Business/Commercial,25.8
0,0,0,0,0,1,0,0,523,1,131.24,FALSE,FALSE,44,Y,Y,Business/Commercial,29.4
1,0,0,0,0,0,0,0,666,1,174.73,FALSE,FALSE,10,Y,Y,Distribution Center,27.016667
0,0,0,0,0,2,0,0,5634,4,563.06,FALSE,FALSE,112,Y,Y,Business/Commercial,88.333333
1,0,0,0,0,0,0,0,354,1,135,FALSE,FALSE,19,Y,Y,Business/Commercial,37.783333
1,0,0,0,0,0,0,0,1245,1,214.36,FALSE,FALSE,21,Y,Y,Business/Commercial,22.833333
1,0,0,0,0,0,0,0,956,1,546.44,FALSE,FALSE,22,Y,N,University/College,32.783333
1,0,0,0,0,0,0,0,1498,1,234.33,FALSE,FALSE,176,Y,Y,Distribution Center,108.6
1,0,0,0,0,0,0,0,805,1,462.08,FALSE,FALSE,8,U,Y,U,21.366667
1,0,0,0,0,0,0,0,948,1,314.39,FALSE,FALSE,8,Y,N,Business/Commercial,22.85
1,0,0,0,0,0,0,0,685,1,400.11,FALSE,FALSE,35,N,Y,Business/Commercial,18.033333
1,0,0,0,0,0,0,0,403,1,521.72,FALSE,FALSE,199,Y,Y,Distribution Center,60.183333
1,0,0,0,0,0,0,0,53,1,527.11,FALSE,FALSE,14,Y,Y,Distribution Center,22.25
1,0,0,0,0,0,0,0,10620,0,801.34,FALSE,FALSE,25,Y,Y,Distribution Center,53.133333
1,0,0,0,0,0,0,0,1549,1,199.28,FALSE,FALSE,107,Y,Y,Government Sites: Post Office,23.516667
0,0,0,0,0,1,0,0,5684,6,758.77,FALSE,FALSE,12,Y,Y,Distribution Center,47.3
0,0,0,0,0,5,0,0,3554,11,400.99,FALSE,FALSE,88,Y,Y,Business/Commercial,49.066667
0,0,0,0,0,4,0,0,4424,10,544.71,FALSE,FALSE,54,Y,Y,Business/Commercial,61.65
1,0,0,0,0,0,0,0,1922,2,417.66,FALSE,FALSE,123,Y,Y,Distribution Center,28.633333
1,0,0,0,0,0,0,0,9140,19,261.04,TRUE,FALSE,36,Y,Y,Business/Commercial,38.916667
1,0,0,0,0,0,0,0,262,0,270.11,FALSE,FALSE,16,N,N,Business/Commercial,24.916667
0,0,0,0,0,1,0,0,1379,1,216.09,FALSE,FALSE,36,Y,Y,Business/Commercial,61.5
0,0,0,0,0,1,0,0,1049,1,225.77,FALSE,FALSE,95,Y,Y,Business/Commercial,21.566667
2,0,0,0,0,0,0,0,4469,3,532.31,TRUE,FALSE,71,N,Y,Business/Commercial,32.166667
2,0,0,0,0,0,0,0,3175,2,520.44,FALSE,FALSE,106,Y,Y,Business/Commercial,21.066667
1,0,0,0,0,0,0,0,788,1,337.29,FALSE,FALSE,61,Y,Y,Business/Commercial,25.866667
1,0,0,0,0,0,0,0,4329,3,312.85,FALSE,FALSE,42,Y,Y,Business/Commercial,25.8
1,0,0,0,0,0,0,0,2328,1,299.61,FALSE,FALSE,58,Y,Y,Business/Commercial,106.416667
2,0,0,0,0,0,0,0,1596,3,317,FALSE,FALSE,10,U,Y,U,34.866667
1,0,0,0,0,0,0,0,752,1,441.66,FALSE,FALSE,31,N,Y,Business/Commercial,14.85
0,0,0,0,0,1,0,0,4829,4,461.18,FALSE,FALSE,17,Y,Y,Business/Commercial,28.75
1,0,0,0,0,0,0,0,959,1,352.33,FALSE,FALSE,61,N,Y,Distribution Center,16.566667
1,0,0,0,0,0,0,0,1113,1,260,FALSE,FALSE,49,Y,Y,Business/Commercial,35.816667
1,0,0,0,0,0,0,0,2525,1,149.85,FALSE,FALSE,91,Y,Y,Business/Commercial,25.1
0,0,0,0,0,2,0,0,3164,6,500.93,TRUE,FALSE,159,Y,Y,Business/Commercial,36.066667
0,0,0,0,0,1,0,0,1182,0,386.55,TRUE,FALSE,26,Y,Y,Business/Commercial,31.166667
1,0,0,0,0,0,0,0,14915,6,824.33,FALSE,FALSE,20,Y,Y,Business/Commercial,47.6
0,0,0,0,0,1,0,0,535,1,276.48,FALSE,FALSE,28,Y,Y,Business/Commercial,29.666667
0,0,0,0,0,1,0,0,2053,4,545.55,TRUE,FALSE,36,Y,Y,Business/Commercial,103.683333
1,0,0,0,0,0,0,0,3860,3,339.08,FALSE,FALSE,64,Y,Y,Business/Commercial,36.45
1,0,0,0,0,0,0,0,471,1,123.5,FALSE,FALSE,31,Y,Y,Grocery Warehouse,19.95
2,0,0,0,0,0,0,0,9784,7,535.05,FALSE,FALSE,143,Y,Y,Business/Commercial,24.1
1,0,0,0,0,0,0,0,2269,1,433,FALSE,FALSE,16,N,N,Business/Commercial,30.483333
1,0,0,0,0,0,0,0,990,2,347.18,FALSE,FALSE,21,Y,N,Business/Commercial,24.05
1,0,0,0,0,0,0,0,1207,1,479.64,FALSE,FALSE,20,N,Y,Construction/Utility Sites: Construction Site,22.633333
1,0,0,0,0,0,0,0,737,2,354.89,FALSE,FALSE,18,N,Y,Business/Commercial,60.616667
1,0,0,0,0,0,0,0,1137,1,284.58,FALSE,FALSE,68,Y,Y,Business/Commercial,13.45
0,0,0,0,0,2,0,0,9932,19,1174.37,FALSE,FALSE,147,Y,Y,Business/Commercial,119.1
2,0,0,0,0,0,0,0,375,2,249.74,FALSE,FALSE,67,Y,Y,Business/Commercial,41.25
3,0,0,0,0,0,0,0,1187,3,208.81,FALSE,FALSE,145,Y,Y,Business/Commercial,58.1
1,0,0,0,0,0,0,0,1187,1,469.26,FALSE,FALSE,11,N,Y,Business/Commercial,15.5
1,0,0,0,0,0,0,0,595,1,173.18,FALSE,FALSE,14,U,N,U,22.683333
1,0,0,0,0,1,0,0,6027,3,154.98,FALSE,FALSE,137,Y,Y,Business/Commercial,47.833333
0,0,0,0,0,1,0,0,2080,1,561,FALSE,FALSE,59,Y,Y,Business/Commercial,19.416667
0,0,0,0,0,1,0,0,272,1,126.9,FALSE,FALSE,35,Y,Y,Business/Commercial,29.433333
1,0,0,0,0,0,0,0,771,1,180,FALSE,FALSE,77,Y,Y,Business/Commercial,20.566667
1,0,0,0,0,0,0,0,1089,4,258.22,FALSE,FALSE,66,Y,Y,Government Sites: Post Office,48.45
0,0,0,0,0,1,0,0,3045,4,316.44,FALSE,FALSE,44,Y,Y,Business/Commercial,34
2,0,0,0,0,0,0,0,1439,2,308.59,FALSE,FALSE,32,Y,Y,Business/Commercial,35.05
1,0,0,0,0,0,0,0,1395,3,415.55,FALSE,FALSE,43,Y,N,Business/Commercial,26.016667
1,0,0,0,0,0,0,0,468,1,333.61,FALSE,FALSE,12,N,N,Business/Commercial,15.95
2,0,0,0,0,0,0,0,1322,2,210.91,FALSE,FALSE,8,U,Y,U,44.433333
1,0,0,0,0,0,0,0,1377,2,523.33,FALSE,FALSE,37,Y,Y,Business/Commercial,40.566667
0,0,0,0,0,3,0,0,1776,0,336.92,FALSE,FALSE,92,Y,Y,Business/Commercial,21.05
1,0,0,0,0,0,0,0,1054,1,342.83,FALSE,FALSE,7,N,Y,Business/Commercial,29.483333
0,0,0,0,0,3,0,0,3847,4,561.24,FALSE,FALSE,82,Y,Y,Business/Commercial,32.666667
1,0,0,0,0,0,0,0,256,1,503.32,FALSE,FALSE,46,Y,Y,Business/Commercial,30.633333
0,0,0,0,0,2,0,0,1318,2,265.45,FALSE,FALSE,51,Y,Y,Business/Commercial,20.25
1,0,0,0,0,0,0,0,166,0,467.18,FALSE,FALSE,24,Y,Y,Business/Commercial,29.383333
0,0,0,0,0,1,0,0,3762,2,312.67,FALSE,FALSE,12,Y,Y,Business/Commercial,30.133333
1,0,0,0,0,0,0,0,16452,9,1041.5,FALSE,FALSE,119,Y,Y,Business/Commercial,27.033333
1,0,0,0,0,0,0,0,2224,1,209.45,FALSE,FALSE,48,N,Y,Business/Commercial,23.15
1,0,0,0,0,0,0,0,10424,8,746.62,FALSE,FALSE,89,Y,Y,Business/Commercial,20.966667
1,0,0,0,0,0,0,0,1473,1,511.88,FALSE,FALSE,14,N,Y,Business/Commercial,28.666667
1,0,0,0,0,0,0,0,2563,1,545,FALSE,FALSE,30,N,Y,Business/Commercial,20.35
1,0,0,0,0,0,0,0,426,1,242.66,FALSE,FALSE,13,N,Y,Business/Commercial,53.016667
1,0,0,0,0,0,0,0,321,0,321.16,FALSE,FALSE,41,N,Y,Business/Commercial,25.283333
1,0,0,0,0,0,0,0,1122,1,505.33,FALSE,FALSE,18,Y,Y,Business/Commercial,31.716667
2,0,0,0,0,0,0,0,12072,10,782.68,FALSE,FALSE,64,Y,Y,Grocery Warehouse,140.583333
1,0,0,0,0,0,0,0,1680,1,498.14,FALSE,FALSE,33,N,Y,Business/Commercial,20.466667
1,0,0,0,0,0,0,0,134,0,395.8,FALSE,FALSE,30,Y,Y,Business/Commercial,26.95
1,0,0,0,0,0,0,0,183,1,461.04,FALSE,FALSE,53,Y,Y,Distribution Center,30.566667
1,0,0,0,0,0,0,0,184,0,290.04,FALSE,FALSE,20,N,Y,Business/Commercial,27.733333
0,0,0,0,0,1,0,0,1540,5,785.77,FALSE,FALSE,16,Y,Y,Business/Commercial,23.283333
1,0,0,0,0,0,0,0,1455,5,239.88,FALSE,FALSE,166,Y,Y,Distribution Center,43.4
1,0,0,0,0,0,0,0,1722,1,210.66,FALSE,FALSE,13,N,Y,Business/Commercial,25.133333
0,0,0,0,0,1,0,0,1278,1,468.02,TRUE,FALSE,100,Y,Y,Business/Commercial,23.516667
0,0,0,0,0,1,0,0,1170,1,62.09,FALSE,FALSE,120,N,Y,Business/Commercial,19.816667
1,0,0,0,0,0,0,0,935,1,315.87,FALSE,FALSE,19,N,Y,Business/Commercial,31.366667
0,0,0,0,0,1,0,0,2177,1,487.77,FALSE,FALSE,54,Y,Y,Business/Commercial,29.883333
0,0,0,0,0,1,0,0,1167,1,149,FALSE,FALSE,36,Y,Y,Business/Commercial,22.3
1,0,0,0,0,0,0,0,785,1,331.75,FALSE,FALSE,16,N,Y,Business/Commercial,24.1
1,0,0,0,0,0,0,0,488,1,486.3,FALSE,FALSE,91,N,Y,Business/Commercial,27.783333
0,0,0,0,0,2,0,0,739,2,117.47,FALSE,FALSE,156,Y,Y,Business/Commercial,33.95
0,0,0,0,0,2,0,0,1500,2,316.56,FALSE,FALSE,163,Y,Y,Business/Commercial,30.266667
1,0,0,0,0,0,0,0,828,1,248.55,FALSE,FALSE,46,Y,Y,Business/Commercial,30.5
1,0,0,0,0,0,0,0,874,1,346.66,FALSE,FALSE,136,Y,Y,Business/Commercial,34.633333
1,0,0,0,0,0,0,0,239,1,350.55,FALSE,FALSE,19,N,Y,Business/Commercial,22.733333
1,0,0,0,0,0,0,0,1620,1,497.37,FALSE,FALSE,74,N,Y,Business/Commercial,25.866667
1,0,0,0,0,0,0,0,1242,2,236.48,FALSE,FALSE,12,Y,Y,Business/Commercial,30.2
1,0,0,0,0,0,0,0,890,0,98.61,FALSE,FALSE,14,Y,N,Business/Commercial,11.766667
1,0,0,0,0,0,0,0,2381,1,476.6,FALSE,FALSE,30,Y,Y,Business/Commercial,30.666667
1,0,0,0,0,0,0,0,1073,1,492.33,FALSE,FALSE,17,Y,Y,Business/Commercial,22.85
0,0,0,0,0,2,0,0,1930,2,357.45,FALSE,FALSE,83,Y,Y,Business/Commercial,27.55
2,0,0,0,0,0,0,0,1176,1,328.44,FALSE,FALSE,49,Y,Y,Business/Commercial,37
0,0,0,0,0,1,0,0,197,1,460.96,FALSE,FALSE,62,Y,Y,Business/Commercial,29.966667
1,0,0,0,0,0,0,0,321,1,334.83,FALSE,FALSE,19,N,Y,Business/Commercial,21.233333
2,0,0,0,0,0,0,0,10702,4,1464.23,FALSE,FALSE,82,Y,Y,Distribution Center,209.783333
0,0,0,0,0,5,0,0,13193,11,359.79,FALSE,FALSE,72,Y,Y,Business/Commercial,59.216667
0,0,0,0,0,1,0,0,885,1,214.15,FALSE,FALSE,103,Y,Y,Business/Commercial,31.35
1,0,0,0,0,0,0,0,1659,1,272.41,FALSE,FALSE,45,Y,Y,Business/Commercial,48.183333
0,0,0,0,0,3,0,0,2932,3,658.88,FALSE,FALSE,51,Y,Y,Distribution Center,15
0,0,0,0,0,1,0,0,307,1,132,FALSE,FALSE,14,Y,Y,Business/Commercial,17.116667
1,0,0,0,0,0,0,0,1196,1,158.44,FALSE,FALSE,12,N,Y,Business/Commercial,31.183333
1,0,0,0,0,0,0,0,859,1,521.57,FALSE,FALSE,15,Y,N,Business/Commercial,29.7
1,0,0,0,0,0,0,0,339,1,121.66,FALSE,FALSE,14,N,Y,Business/Commercial,19.933333
1,0,0,0,0,0,0,0,1115,1,598.82,FALSE,FALSE,32,N,Y,Government Sites: Airport,34.45
1,0,0,0,0,0,0,0,715,1,201,FALSE,FALSE,59,N,Y,Business/Commercial,26.533333
2,0,0,0,0,0,0,0,7515,5,741.55,FALSE,FALSE,18,Y,Y,Business/Commercial,33.8
1,0,0,0,0,0,0,0,1548,1,330.23,FALSE,FALSE,29,Y,Y,Business/Commercial,26.816667
1,0,0,0,0,0,0,0,988,1,390.02,FALSE,FALSE,72,Y,Y,Distribution Center,25.116667
1,0,0,0,0,0,0,0,837,1,343.57,FALSE,FALSE,21,N,Y,Business/Commercial,18.6
0,0,0,0,0,2,0,0,2499,3,180.33,FALSE,FALSE,190,Y,Y,Business/Commercial,36.9
0,0,0,0,0,1,0,0,2543,5,584.52,FALSE,FALSE,54,Y,Y,Distribution Center,37.066667
0,0,0,0,0,1,0,0,3195,8,743,FALSE,FALSE,51,Y,Y,Business/Commercial,43.35
1,0,0,0,0,0,0,0,800,1,438.37,FALSE,FALSE,30,Y,Y,Business/Commercial,23.866667
0,0,0,0,0,1,0,0,1540,2,183.67,FALSE,FALSE,19,Y,Y,Business/Commercial,40
1,0,0,0,0,0,0,0,978,1,385.09,FALSE,FALSE,16,Y,Y,Business/Commercial,18.416667
1,0,0,0,0,0,0,0,1168,2,408.11,FALSE,FALSE,13,Y,N,Business/Commercial,20.45
2,0,0,0,0,0,0,0,7080,5,585.92,FALSE,FALSE,24,Y,Y,Business/Commercial,19.85
1,0,0,0,0,0,0,0,1175,1,384.66,FALSE,FALSE,30,Y,Y,Business/Commercial,31.916667
1,0,0,0,0,0,0,0,1714,2,111,FALSE,FALSE,25,Y,Y,Business/Commercial,29.7
1,0,0,0,0,0,0,0,759,1,357.43,TRUE,FALSE,69,Y,Y,Business/Commercial,33.75
2,0,0,0,0,0,0,0,1304,2,498.09,FALSE,FALSE,87,Y,Y,Business/Commercial,19.083333
1,0,0,0,0,0,0,0,459,1,459,FALSE,FALSE,224,Y,Y,Business/Commercial,30.983333
1,0,0,0,0,0,0,0,1246,1,73.64,FALSE,FALSE,17,Y,Y,Business/Commercial,26.1
0,0,0,0,0,1,0,0,7315,7,841.08,FALSE,FALSE,16,Y,Y,Business/Commercial,57.766667
2,0,0,0,0,0,0,0,5513,2,554.66,FALSE,FALSE,138,Y,Y,Business/Commercial,45.35
0,0,0,0,0,1,0,0,899,1,285.32,FALSE,FALSE,66,Y,Y,Business/Commercial,16.816667
1,0,0,0,0,0,0,0,898,1,349.32,FALSE,FALSE,21,Y,Y,Grocery Warehouse,49.883333
0,0,0,0,0,1,0,0,319,1,457.68,FALSE,FALSE,37,N,Y,Business/Commercial,27.316667
0,0,0,0,0,2,0,0,734,2,221.26,FALSE,FALSE,74,Y,Y,Business/Commercial,43.316667
1,0,0,0,0,0,0,0,1376,10,276.82,FALSE,FALSE,10,Y,N,Business/Commercial,34.433333
1,0,0,0,0,0,0,0,1814,1,413.67,FALSE,FALSE,33,Y,Y,Grocery Warehouse,17.716667
1,0,0,0,0,0,0,0,440,1,379.77,FALSE,FALSE,48,Y,Y,Business/Commercial,34.75
1,0,0,0,0,0,0,0,1288,1,79.23,FALSE,FALSE,39,Y,Y,Distribution Center,25.35
1,0,0,0,0,0,0,0,1992,1,178.54,FALSE,FALSE,55,Y,Y,Business/Commercial,27.4
0,0,0,0,0,2,0,0,1150,2,535,FALSE,FALSE,156,Y,Y,Business/Commercial,38.583333
1,0,0,0,0,0,0,0,1334,1,409.11,FALSE,FALSE,30,Y,N,Distribution Center,16.45
1,0,0,0,0,0,0,0,4488,3,500,FALSE,FALSE,16,N,Y,Business/Commercial,25.75
3,0,0,0,0,0,0,0,869,4,525.42,FALSE,FALSE,28,N,Y,Grocery Warehouse,20.266667
2,0,0,0,0,0,0,0,2934,5,448.87,FALSE,FALSE,230,Y,Y,Business/Commercial,37.783333
0,0,0,0,0,4,0,0,2592,4,204.24,FALSE,FALSE,140,Y,N,Business/Commercial,51.066667
1,0,0,0,0,0,0,0,644,1,289.46,FALSE,FALSE,10,Y,Y,Grocery Warehouse,24.683333
1,0,0,0,0,0,0,0,6263,2,563,FALSE,FALSE,20,Y,Y,Business/Commercial,39.366667
0,0,0,0,0,1,0,0,3216,4,249.33,FALSE,FALSE,33,Y,Y,Distribution Center,31.966667
0,0,0,0,0,1,0,0,265,1,175.33,FALSE,FALSE,20,N,Y,Business/Commercial,17.533333
0,0,0,0,0,1,0,0,3603,1,497.3,FALSE,FALSE,56,Y,Y,Business/Commercial,38.216667
1,0,0,0,0,0,0,0,184,1,181.71,FALSE,FALSE,1501,Y,Y,Business/Commercial,39.266667
1,0,0,0,0,0,0,0,1023,1,108.2,FALSE,FALSE,147,Y,Y,Business/Commercial,24.85
1,0,0,0,0,0,0,0,610,1,391.86,FALSE,FALSE,8,Y,N,"Residential: School (K-12), Pre-School, Day Care",29.566667
1,0,0,0,0,0,0,0,568,0,15.2,FALSE,FALSE,58,Y,Y,Business/Commercial,22.866667
1,0,0,0,0,0,0,0,1154,1,55.25,FALSE,FALSE,31,Y,Y,Business/Commercial,25.016667
1,0,0,0,0,0,0,0,2039,3,274,FALSE,FALSE,33,Y,N,Distribution Center,34.25
1,0,0,0,0,0,0,0,329,1,348.5,FALSE,FALSE,25,Y,N,Business/Commercial,64.133333
1,0,0,0,0,0,0,0,3013,2,251.11,FALSE,FALSE,18,Y,Y,Business/Commercial,28.966667
1,0,0,0,0,0,0,0,1979,1,448.87,FALSE,FALSE,34,Y,Y,Business/Commercial,19.1
1,0,0,0,0,0,0,0,779,1,575,FALSE,FALSE,49,Y,N,Business/Commercial,22.766667
1,0,0,0,0,0,0,0,817,1,125.66,FALSE,FALSE,17,Y,Y,Business/Commercial,32.466667
1,0,0,0,0,0,0,0,1328,1,276,FALSE,FALSE,45,N,Y,Business/Commercial,22.933333
1,0,0,0,0,0,0,0,754,1,378.22,FALSE,FALSE,31,N,Y,Business/Commercial,13.55
0,0,0,0,0,2,0,0,946,1,539.21,FALSE,FALSE,99,Y,Y,Business/Commercial,31.266667
1,0,0,0,0,0,0,0,693,1,309.64,FALSE,FALSE,32,Y,N,Business/Commercial,33.066667
0,0,0,0,0,2,0,0,1901,3,495.77,FALSE,FALSE,159,Y,Y,Business/Commercial,48.4
1,0,0,0,0,0,0,0,1034,3,338.16,FALSE,FALSE,29,Y,Y,Distribution Center,19.5
0,0,0,0,0,1,0,0,1640,1,81.5,FALSE,FALSE,165,Y,Y,Business/Commercial,34.95
1,0,0,0,0,0,0,0,2483,1,22.78,FALSE,FALSE,19,Y,Y,Business/Commercial,30.4
1,0,0,0,0,0,0,0,783,1,523.96,FALSE,FALSE,10,Y,Y,Business/Commercial,28.5
1,0,0,0,0,0,0,0,947,1,237.74,FALSE,FALSE,17,Y,N,Business/Commercial,19.166667
1,0,0,0,0,0,0,0,2102,1,550,FALSE,FALSE,33,Y,Y,Business/Commercial,38.166667
1,0,0,0,0,0,0,0,1277,1,458,TRUE,FALSE,26,N,N,Business/Commercial,28.833333
3,0,0,0,0,0,0,0,3129,4,745.82,TRUE,FALSE,73,Y,Y,Business/Commercial,42.883333
1,0,0,0,0,0,0,0,916,1,359.01,FALSE,FALSE,37,Y,Y,Business/Commercial,26.183333
0,0,0,0,0,2,0,0,2790,5,472.57,FALSE,FALSE,77,Y,Y,Business/Commercial,44.183333
2,0,0,0,0,0,0,0,1575,2,403.76,FALSE,FALSE,50,Y,Y,Business/Commercial,39.05
1,0,0,0,0,0,0,0,681,1,518.85,FALSE,FALSE,14,N,Y,Business/Commercial,15.933333
